job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric
4d95d010,dbpedia50,distmult,0,train,negative_sampling,train,176,0.2634187349533172,2.5772046103017536,2.8406233452550707,mean_reciprocal_rank_filtered_with_test,
4d95d010,dbpedia50,distmult,0,train,negative_sampling,train,177,0.25448198122870347,2.5663524082326514,2.820834389461355,mean_reciprocal_rank_filtered_with_test,
4d95d010,dbpedia50,distmult,0,train,negative_sampling,train,178,0.24955361382845995,2.555158024111132,2.8047116379395916,mean_reciprocal_rank_filtered_with_test,
4d95d010,dbpedia50,distmult,0,train,negative_sampling,train,179,0.25448235801614455,2.5422301165700896,2.796712474586234,mean_reciprocal_rank_filtered_with_test,
4d95d010,dbpedia50,distmult,0,train,negative_sampling,train,180,0.2492168910619218,2.5315911570402583,2.78080804810218,mean_reciprocal_rank_filtered_with_test,
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0016200076368518342
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.0030728644296937717
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.005095888199961574
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.006808764354925705
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.007425195889962944
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.008854459700429052
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.009667703681123586
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.012283255880637873
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.013002107615458936
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.010767623595426554
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.013481000312288901
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.013573094418174341
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.017622865232309902
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.015044064151314566
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.020240298488683868
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.018499037376920085
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.02482672383014421
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.022878625339135192
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.026031663842069775
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.022260070743417383
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,105,,,,mean_reciprocal_rank_filtered_with_test,0.02671565388079574
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.023962890892698055
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.026811446761128895
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.024433324809062452
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.02715072775245609
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.026754537023099743
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.027036449365448533
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.025545617392786164
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,145,,,,mean_reciprocal_rank_filtered_with_test,0.025793637249404026
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.02724160885153558
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,155,,,,mean_reciprocal_rank_filtered_with_test,0.02781595263564796
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,160,,,,mean_reciprocal_rank_filtered_with_test,0.024389701977110746
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,165,,,,mean_reciprocal_rank_filtered_with_test,0.02505074407821311
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.026689517468139343
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,175,,,,mean_reciprocal_rank_filtered_with_test,0.027152415206259054
0848794f,dbpedia50,distmult,0,valid,entity_ranking,valid,180,,,,mean_reciprocal_rank_filtered_with_test,0.025968628120900394
